id,screen_name,text,clean_text,dt,label_id,is_predict,label_name,label,Desc
733,AndiPitopang6,"RT @jawapos: Karhutla Danau Toba Hanguskan 40 Hektare, 1 Orang Tewas https://t.co/6BXjZuovMO",karhutla danau toba hangus hektare orang tewas,2022-07-18 15:32:55,2,1,kebakaran,kebakaran,
734,CNNIndonesia,"Karhutla di Tapanuli Utara, 1 Orang Meninggal Saat Padamkan Api https://t.co/uCng33dptB",karhutla tapanuli utara orang tinggal padam api,2022-07-18 15:35:26,2,1,kebakaran,kebakaran,
735,halloriau,"Bupati Bengkalis Tinjau Pos Komando Bersama Operasi Siaga Karhutla

https://t.co/0ilxegatKB",bupati bengkal tinjau pos komando sama operasi siaga karhutla,2022-07-18 15:45:37,1,1,pencegahan,penanggulangan,
736,idntimes,RT @IDNTimesSumut: Korban tergelincir dan masuk ke dalam api https://t.co/cHrklxqO3b,korban gelincir masuk dalam api,2022-07-18 16:16:24,2,1,kebakaran,kebakaran,
737,syahroni_kabul,Apel Gelar Pasukan Dalam Rangka Karhutla. - https://t.co/PULBrQmrEJ,apel gelar pasu rangka karhutla,2022-07-18 16:33:04,2,1,kebakaran,mitigasi,
739,kodim0303,"Dandim 0303/Bengkalis Letkol Inf Endik Yunia Hermanto diwakili Kasdim 0303/Bengkalis Mayor Arh Sudiyono menghadiri Upacara Bendera peringatan hari Kesadaran Nasional dan Apel Siap siaga Darurat Bencana Karhutla Tahun 2022.
Senin, ( 18/07/2022). https://t.co/hgHIs5gDDO",dandim bengkal letkol inf endik yunia hermanto wakil kasdim bengkal mayor arh sudiyono hadir upacara bendera ingat hari sadar nasional apel siap siaga darurat bencana karhutla tahun senin,2022-07-18 16:39:58,1,1,pencegahan,mitigasi,
744,Khalfani_co_id,Sekda Kalsel Rapat Penyusunan Kontingensi Karhutla https://t.co/n9wKvkpUgn,sekda kalsel rapat susun kontingensikarhutla,2022-07-18 16:52:07,2,1,kebakaran,mitigasi,
745,redberkalteng,Polres Barito Timur Gelar Apel Kesiapan dan Antisipasi Bencana Alam dan Karhutla https://t.co/tcvYOyhkSc,polres barito timur gelar apel kesiap antisipasi bencana alam dankarhutla,2022-07-18 17:09:42,1,1,pencegahan,mitigasi,
746,IDefenseMagz,"KSAD Jenderal TNI Dudung Abdurachman melaksanakan pemantauan udara terhadap potensi daerah rawan kebakaran hutan &amp; lahan di Provinsi Jambi, Senin, (18/7) dg menaiki helikopter Bell 412EP HA-5188.

https://t.co/1PpuPY6HV8

@tni_ad

#IndonesiaDefenseMagazine #IDM #TNI #TNIAD #KSAD",ksad jenderal tni dudung abdurachman laksana pantau udara hadap potensi daerah rawan bakar hutan amp lahan provinsi jambi senin dg naik helikopter bell ep ha idm tni tniad ksad,2022-07-18 17:37:59,1,1,pencegahan,mitigasi,
747,cariberitanews,"*Membaca Berita Indonesia* | Gunakan Helikopter Bell 412, Kasad Pantau Potensi Rahwan Karhutla di Jambi → https://t.co/qhK9aNJsrw 

Klik untuk lihat kontennya???
https://t.co/7oWxegC1QB
#AdaApaHariIni #KSADDudungAbdurachman #TNIAD #tni_indonesian_update https://t.co/GCZPQi6wbP",baca berita indonesia helikopter bell kasad pantau potensi rahwan karhutla jambi klik lihat konten ksaddudungabdurachman tniad tniindonesianupdate,2022-07-18 17:56:51,1,1,pencegahan,mitigasi,
748,TransPublik_ID,"Gunakan Helikopter Bell 412, Kasad Pantau Potensi Rahwan Karhutla di Jambi https://t.co/erVt3hBNJF",helikopter bell kasad pantau potensi rahwan karhutla dijambi,2022-07-18 18:26:53,2,1,kebakaran,pencegahan,
749,Goosela_ID,Kasad Pantau Potensi Rahwan Karhutla di Jambi dengan Helikopter Bell 412 EP https://t.co/iYH8pARD1L,kasad pantau potensi rahwan karhutla jambi helikopter bell ep,2022-07-18 18:38:02,1,1,pencegahan,pencegahan,
750,InforiauCo,#BeritaTerkini Pemkab Bengkalis Apel asiaga Darurat Bencana Karhutla https://t.co/D1zrBd3f4T #news #inforiau #infoterkini #riauinfo,beritaterkini pemkab bengkal apel asiaga darurat bencana karhutla news inforiau infoterkini riauinfo,2022-07-18 19:06:37,1,1,pencegahan,mitigasi,
751,Riau1Official,"Ancaman Karhutla, Pemkab Bengkalis Apel Siaga Darurat Bencana: https://t.co/fvfXioG0Q1 - Upaya penyelesaian karhutla menurut Bupati Bengkalis tidak dapat dilakukan secara parsial masing- masing pihak, namun perlu adanya kerjasama yang baik antara seluruh… https://t.co/r4N3B0C1HY",ancam karhutla pemkab bengkal apel siaga darurat bencana upaya selesai karhutla turut bupati bengkal dapat laku cara parsial masing masing pihak perlu kerjasama baik seluruh,2022-07-18 19:11:33,2,1,kebakaran,mitigasi,
752,NusantaraLensa,Bupati Lahat Pimpin Apel Pasukan Ajak Antisipasi Karhutla https://t.co/Q7H6lScrN5,bupati lahat pimpin apel pasu ajak antisipasikarhutla,2022-07-18 19:13:11,2,1,kebakaran,mitigasi,
755,semmyoga,"SesakNafas
https://t.co/C4H5BLXiXO",sesaknafas,2022-07-18 19:29:03,2,1,kebakaran,rehabilitasi,
756,Khalfani_co_id,"Padamkan Karhutla, Seorang Warga Tewas Terjebak Kobaran Api di Tapanuli Utara https://t.co/jwsincFpAf",padam karhutla orang warga tewas jebak kobar api tapanuliutara,2022-07-18 19:30:17,1,1,pencegahan,kebakaran,
757,Khalfani_co_id,Dishut Kalsel Upayakan Pencegahan Karhutla Sedari Dini https://t.co/W57I3KSr8O,dishut kalsel upaya cegah karhutla sedaridini,2022-07-18 19:35:26,2,1,kebakaran,pencegahan,
758,voidotid,BMKG mendeteksi 14 titik panas di wilayah Aceh yang berpotensi terjadi kebakaran hutan dan lahan (karhutla) di tengah musim kemarau. https://t.co/4yWX0cGxcR,bmkg deteksi titik panas wilayah aceh potensi jadi bakar hutan lahan karhutla tengah musim kemarau,2022-07-18 20:28:04,1,1,pencegahan,mitigasi,
759,info_rahmi,"BMKG deteksi 14 titik panas di wilayah Aceh, waspada karhutla #beritaindo #beritaterkini #indonews https://t.co/8bmUMVbQXe",bmkg deteksi titik panas wilayah aceh waspada karhutla beritaindo beritaterkini indonews,2022-07-18 20:32:28,1,1,pencegahan,mitigasi,
761,intip24news,"RT @Intip24newsCom: Apel Gelar Pasukan Dalam Rangka Antisipasi Karhutla
 https://t.co/yPs30gQoqu",apel gelar pasu rangka antisipasi karhutla,2022-07-18 21:20:17,2,1,kebakaran,mitigasi,
762,IDNTimesSumut,1 anggota KTH meninggal saat padamkan karhutla https://t.co/s9AbKC7jID,anggota kth tinggal padam karhutla,2022-07-18 21:21:33,2,1,kebakaran,penanggulangan,
765,udiens_,Kasad Pantau Potensi Rahwan Karhutla di Jambi Gunakan Helikopter Bell 412 | MEMO online https://t.co/ugjN1GGpDG,kasad pantau potensi rahwan karhutla jambi helikopter bell memo online,2022-07-18 22:24:11,1,1,pencegahan,pencegahan,
766,republikaonline,Satu 'water bombing' dikerahkan untuk padamkan tiga titik api di Riau. https://t.co/oVrY62CNuQ,satu water bombing kerah padam tiga titik api riau,2022-07-18 22:29:19,1,1,pencegahan,penanggulangan,
767,voidotid,"Tim satgas Karhutla Riau memadamkan api pada tiga titik kebakaran yakni di Rokan IV Kota Kabupaten Rokan Hulu (Rohil), di Labuhan Tangga, Kabupaten Rokan Hilir (Rohil), serta Medang Kampai Kota Dumai. https://t.co/e2saJt5pzR",tim satgas karhutla riau madam api tiga titik bakar rok iv kota kabupaten rok hulu rohil di labuh tangga kabupaten rok hilir rohil medang kampai kota dumai,2022-07-18 22:34:22,2,1,kebakaran,penanggulangan,
768,IDNTimesSumut,"Kebakaran Hutan dan Lahan (Karhutla) yang terjadi di di Dusun Buntu Raha Desa Sitanggor, Kecamatan Muara, Kabupaten Tapanuli Utara, Sumatra Utara memakan korban. https://t.co/2rBqr3LOGl https://t.co/yHGMX5PuYc",bakar hutan lahan karhutla jadi di dusun buntu raha desa sitanggor camat muara kabupaten tapanuli utara sumatra utara makan korban,2022-07-18 22:42:53,5,1,rehabilitasi,kebakaran,
770,WellToto,"RT @IDNTimesSumut: Kebakaran Hutan dan Lahan (Karhutla) yang terjadi di di Dusun Buntu Raha Desa Sitanggor, Kecamatan Muara, Kabupaten Tapa…",bakar hutan lahan karhutla jadi di dusun buntu raha desa sitanggor camat muara kabupaten tapa,2022-07-18 22:51:11,1,1,pencegahan,kebakaran,
771,nazliza,Kayak abis ngehirup asap karhutla,kayak abis ngehirup asap karhutla,2022-07-18 23:43:51,2,1,kebakaran,unknow,
772,masakini_co,"Aceh Masuk Musim Kemarau, Masyarakat Diminta Waspadai Karhutla

#MasakiniNews
 https://t.co/wpTpWIQNsB",aceh masuk musim kemarau masyarakat minta waspada karhutlamasakininews,2022-07-18 23:51:47,2,1,kebakaran,mitigasi,
774,krrrrrrrrrttt,"VERIFIKASI HOTS SPOT (medium) KARHUTLA DI WILKUM POLSEK PEUDADA.

Personil Polsek Peudada langsung berangkat menuju lokasi titik hots spot menemukan lahan yang terbakar bertempat di lokasi perkebunan milik masyarakat Cot Kaye Unoe Dusun Blang paya Desa Blang Beururu Kec. Peudada https://t.co/IgiF6NdTuA",verifikasi hots spot medium karhutla wilkum polsek peudadapersonil polsek peudada langsung berangkat tuju lokasi titik hots spot temu lahan bakar tempat lokasi kebun milik masyarakat cot kaye unoe dusun blang paya desa blang beururu kec peudada,2022-07-19 2:48:11,1,1,pencegahan,penanggulangan,
775,GoRiauCom,Karhutla di Perbatasan Riau - Sumbar Berhasil Dipadamkan dengan Tangki Punggung https://t.co/GiSRkyODKv #GoRiau,karhutla batas riau sumbar hasil padam tangki punggung goriau,2022-07-19 4:02:03,1,1,pencegahan,penanggulangan,
776,PolresPalangka,"Antisipasi Karhutla dan Banjir, Polresta Palangka Raya Gelar Personel dan Sarpras
https://t.co/NrukqPCbhD https://t.co/KcGDABwBWV",antisipasi karhutla banjir polresta palangka raya gelar personel sarpras,2022-07-19 5:31:51,1,1,pencegahan,mitigasi,
777,semmyoga,"SesakNafas
https://t.co/C4H5BLXiXO
#yoga #sesaknafas #Asthma #nafaslega #Breathe #breathless",sesaknafas sesaknafas asthma nafaslega breathe breathless,2022-07-19 6:42:23,2,1,kebakaran,rehabilitasi,
779,polreslahat,"Humas Polres Lahat - Apel gelar pasukan dalam rangka karhutla.

Pada hari Senen 18 Juli 2022, Pukul 09.00 wib bertempat di halaman Makodim 0405 lahat, Kapolres lahat AKBP Eko Sumaryanto SIK, menghadiri apel siaga Karhutla. https://t.co/Sd4LF8hQyE",humas polres lahat apel gelar pasu rangka karhutlapada hari senen juli pukul wib tempat halaman makodim lahat kapolres lahat akbp eko sumaryanto sik hadir apel siaga karhutla,2022-07-19 8:11:30,1,1,pencegahan,mitigasi,
781,kalselmc,"2. Seiring dengan status siaga kabut asap akibat Karhutla hingga November nanti, Dishut Kalsel terus berupaya melakukan pencegahan dini, terutama di kawasan hutan, di antaranya melalui edukasi, patroli rutin, memaksimalkan Masyarakat Peduli Api (MPA) yang telah dibentuk,",iring status siaga kabut asap akibat karhutla hingga november dishut kalsel terus upaya laku cegah dini utama kawasan hutan antara lalu edukasi patroli rutin maksimal masyarakat peduli api mpa telah bentuk,2022-07-19 8:13:46,5,1,rehabilitasi,pencegahan,
783,AktualBersuara,"Kasmarni Harapkan Seluruh Instansi dan Stakeholder, Bangun Koordinasi Persiapan Penanganan Karhutla https://t.co/fChtt1TODt",kasmarni harap seluruh instansi stakeholder bangun koordinasi siap tangan karhutla,2022-07-19 8:46:07,1,1,pencegahan,mitigasi,
785,RagilHadiwibowo,RT @harian_riau: Satgas Karhutla Riau Padamkan Kebakaran di Tiga Daerah https://t.co/TSEWqb9ldY,satgas karhutla riau padam bakar tiga daerah,2022-07-19 8:48:34,2,1,kebakaran,penanggulangan,
786,SpiritRiau_com,"BPBD Riau Kerahkan Helikopter Water Bombing Karhutla di Rohul, Rohil dan Dumai https://t.co/JjHL5MoB8t",bpbd riau kerah helikopter water bombing karhutla rohul rohil dumai,2022-07-19 8:54:48,1,1,pencegahan,penanggulangan,
787,SpiritRiau_com,"Tim Gabungan Operasi Pendinginan, Dua Titik Karhutla di Kuala Kampar Pelalawan Masih Berasap https://t.co/vI62yPVooc",tim gabung operasi dingin titik karhutla kuala kampar pelalawan asap,2022-07-19 9:22:41,1,1,pencegahan,kebakaran,
788,jawapos,Karhutla ‘Sambut’ W20 Summit https://t.co/MzvIBd6W2N,karhutla sambut w summit,2022-07-19 9:46:22,3,1,unknow,unknow,
789,MedialokalCo,Patroli Bekas dan Sosialisasi Karhutla Oleh Babinsa Koramil 07/Reteh di Wilayah Binaan https://t.co/RvbZXQ5wfG https://t.co/GmZDy3zqdO,patroli bekas sosialisasi karhutla babinsa koramil reteh wilayah bina,2022-07-19 10:02:05,1,1,pencegahan,penanggulangan,
790,RiauHeadline,Bupati Bengkalis Minta Seluruh Instansi dan Stakeholder Siap Hadapi Karhutla https://t.co/Q6OCikOJm2 https://t.co/X58wk4MpKU,bupati bengkal minta seluruh instansi stakeholder siap hadap karhutla,2022-07-19 10:33:38,1,1,pencegahan,mitigasi,
791,sektorsungai9,Polsek Sungai Sembilan bersama instansi terkait melakukan verifikasi titik api karhutla yang terpantau dalam aplikasi Dashboard Lancang Kuning  di Jl. Dermaga Bulu Hala Kel. Sungai Geniot Kec. Sungai Sembilan. https://t.co/EkrjBjIXRi,polsek sungai sembilan sama instansi kait laku verifikasi titik api karhutla pantau aplikasi dashboard lancang kuning jl dermaga bulu hala kel sungai geniot kec sungai sembilan,2022-07-19 10:36:00,1,1,pencegahan,penanggulangan,
792,detik_sumut,"Waspada Karhutla! 243 Titik Panas Terdeteksi di Sumatera, Terbanyak di Sumut https://t.co/FioOBeG2m1",waspada karhutla titik panas deteksi sumatera banyak sumut,2022-07-19 10:46:51,2,1,kebakaran,kebakaran,
793,kodim0313kpr,Babinsa Dan Warga Rutin Laksanakan Patroli Karhutla diseputaran wilayah rawan terbakar. https://t.co/KSPgxaEIbz,babinsa warga rutin laksana patroli karhutla putar wilayah rawan bakar,2022-07-19 10:58:20,1,1,pencegahan,pencegahan,
794,detikcom,"Sebanyak 243 titik panas atau hotspot terdeteksi di Pulau Sumatera. Dari jumlah tersebut, tercatat hotspot terbanyak ada di Provinsi Sumatera Utara.

Via: detikSumut  https://t.co/pHdX3mOv70",banyak titik panas hotspot deteksi pulau sumatera jumlah sebut catat hotspot banyak di provinsi sumatera utaravia detiksumut,2022-07-19 11:04:17,2,1,kebakaran,kebakaran,
796,infoRIAU,"Kebakaran di Tiga Daerah, Satgas Karhutla Riau Berjibaku Padamkan Api

#beritaRIAU
https://t.co/yDGAblzVeh",bakar tiga daerah satgas karhutla riau jibaku padam apiberitariau,2022-07-19 12:02:00,1,1,pencegahan,penanggulangan,
797,sekilas_riau,"Cegah Karhutla, Babinsa Koramil 0321-05 Gencarkan Patroli https://t.co/xfVK1rh7H9",cegah karhutla babinsa koramil gencarkanpatroli,2022-07-19 12:06:26,2,1,kebakaran,pencegahan,
798,red_Beritapojok,"Hari Kedua, Babinsa Koramil 04 PWK Terus Berjibaku Padamkan Karhutla https://t.co/zkDLJOsctI",hari babinsa koramil pwk terus jibaku padamkankarhutla,2022-07-19 12:18:55,2,1,kebakaran,penanggulangan,
800,polreslahat,Humas Polres Lahat - Selasa 19 Juli 2022 Kegiatan Operasi Bina Karuna Musi 2022. Pencegahan Kebakaran Hutan dan Lahan (Karhutla) https://t.co/MHhNOyR4Qu,humas polres lahat selasa juli giat operasi bina karuna mus cegah bakar hutan lahan karhutla,2022-07-19 12:40:47,1,1,pencegahan,pencegahan,
801,voidotid,"Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengingatkan masyarakat Provinsi Nusa Tenggara Timur (NTT) untuk mengantisipasi potensi bencana kekeringan serta kebakaran hutan dan lahan (karhutla) yang terjadi pada musim kemarau tahun 2022. https://t.co/XNICq1qgCd",badan meteorologi klimatologi geofisika bmkg ingat masyarakat provinsi nusa tenggara timur ntt antisipasi potensi bencana kering bakar hutan lahan karhutla jadi musim kemarau tahun,2022-07-19 12:55:08,1,1,pencegahan,mitigasi,
802,MedialokalCo,Babinsa Koramil 09/Kemuning Mensosialisasikan Pencegahan Karhutla di Desa Talang Jangkang https://t.co/nFOTw40byr https://t.co/9Kyc4tJQXL,babinsa koramil kemuning sosialisasi cegah karhutla desa talang jangkang,2022-07-19 13:06:33,1,1,pencegahan,mitigasi,
803,DialogIndonesia,"Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dudung Abdurachman memantau daerah rawan kebakaran hutan dan lahan (karhutla) di Provinsi Jambi, sekaligus peresmian pemanfaatan lahan di wilayah Kodam II/Sriwijaya.

https://t.co/VKdCSIIMh2",kepala staf angkat darat kasad jenderal tni dudung abdurachman pantau daerah rawan bakar hutan lahan karhutla provinsi jambi sekaligus resmi manfaat lahan wilayah kodam iisriwijaya,2022-07-19 13:18:17,5,1,rehabilitasi,mitigasi,
804,rizal9973,"RT @detikcom: Sebanyak 243 titik panas atau hotspot terdeteksi di Pulau Sumatera. Dari jumlah tersebut, tercatat hotspot terbanyak ada di P…",banyak titik panas hotspot deteksi pulau sumatera jumlah sebut catat hotspot banyak di p,2022-07-19 13:29:54,2,1,kebakaran,penanggulangan,
805,mediaindonesia,Puluhan Titik Panas Terpantau Di Babel Diduga Karhutla  https://t.co/R6qlBjM6Ka,puluh titik panas pantau babel duga karhutla,2022-07-19 13:33:31,2,1,kebakaran,penanggulangan,
807,sidaknews,"Kapolsek Bengkayang Iptu Harto Simanjuntak, Cek Kesiapan Damkar Untuk Penanggulangan Karhutla https://t.co/shVYYzZOVE lewat @SIDAKNEWS",kapolsek bengkayang iptu harto simanjuntak cek kesiap damkar tanggulang karhutla lewat,2022-07-19 13:36:53,1,1,pencegahan,mitigasi,
808,Khalfani_co_id,BMKG: 14 Hotspot Rawan Karhutla Ditemukan di Aceh https://t.co/VFJOyWWFoV,bmkg hotspot rawan karhutla temu diaceh,2022-07-19 13:40:47,2,1,kebakaran,penanggulangan,
809,tribunjambiku,"Gunakan Helikopter Bell 412, Kasad Dudung Pantau Potensi Rawan Karhutla di Jambi
 
https://t.co/DicYmJETH4 via @tribunjambiku 

#kasad #dudung #karhutla #jambi",helikopter bell kasad dudung pantau potensi rawan karhutla jambi via kasad dudung karhutla jambi,2022-07-19 13:44:16,2,1,kebakaran,pencegahan,
811,mediasekato,Gubernur Al Haris Dampingi Kunker KASAD Tinjau Karhutla https://t.co/YIBswUXxuz,gubernur al haris damping kunker kasad tinjaukarhutla,2022-07-19 14:11:26,2,1,kebakaran,mitigasi,
812,BNPB_Indonesia,"Satgas Pemadaman Darat berhasil memadamkan kebakaran hutan dan lahan  yang berada di wilayah Kabupaten Kampar, Provinsi Riau. Kejadian ini berdampak pada lahan seluas 11 hektar.  Selengkapnya: https://t.co/ZHl7xvl0LL https://t.co/PYEOxEMdWr",satgas madam darat hasil madam bakar hutan lahan ada wilayah kabupaten kampar provinsi riau jadi dampak lahan luas hektar lengkap,2022-07-19 14:35:32,2,1,kebakaran,penanggulangan,
813,polres_katingan,Polres Katingan melaksanakan Apel Bersama Kesiapsiagaan personel dan sarpras dalam rangka penanggulangan bencana karhutla dan banjir di Kabupaten Katingan. https://t.co/DrN0qLe3Z0,polres katingan laksana apel sama kesiapsiagaan personel sarpras rangka tanggulang bencana karhutla banjir kabupaten katingan,2022-07-19 15:03:41,1,1,pencegahan,penanggulangan,
814,sipongi_klhk,"#SobatSipongi sudah tahukan apa karhutla itu? 
Apa penyebabnya dan bagaimana cara menanggulanginya? 
Bagi sobat yang belum tahu yuk simak infografis diatas ya?

Salam galag ??

@kementerianlhk 
@ditjenppi.klhk 
@bnpb_indonesia https://t.co/WCv1xfkV8l",sobatsipongi tahu apa karhutla apa dan bagaimana cara tanggulang sobat belum tahu yuk simak infografis atas yasalam galag,2022-07-19 15:12:18,5,1,rehabilitasi,penanggulangan,
815,sipongi_klhk,"Source : @bpbd_jabar 
Editor : @andriesetiawansip
Olah data : @vivisilviac
Grafis : @alyaahnf

#kitajagaalamjagakita
#KARHUTLA
#kebakaranhutan https://t.co/KTjI0clB5c",source editor data,2022-07-19 15:13:01,3,1,unknow,penanggulangan,
816,bpbd_bengkalis,Pemkab Bengkalis Melalui Badan Penanggulangan Bencana Daerah Kab. Bengkalis Melaksanakan Upacara Apel Siaga Darurat Karhutla dan Peninjauan Pos Komando Satgas Gabungan Tahun 2022 https://t.co/ucm9teEIPJ https://t.co/nXdKAEVAOX,pemkab bengkal lalu badan tanggulang bencana daerah kab bengkal laksana upacara apel siaga darurat karhutla tinjau pos komando satgas gabung tahun,2022-07-19 16:24:04,1,1,pencegahan,mitigasi,
817,BharatPolres,"Melalui aplikasi satelite deteksi titik hotspot bernama LANCANG KUNING, ditemukan adanya lokasi Kebakaran Hutan dan Lahan (Karhutla) dengan titik koordinat (N = 2.33.44.8) dan (E = 98.13.06.4 ) yang terletak di Desa Majanggut II, Kecamatan kerajaan pada Selasa (19/07/2022). https://t.co/NxCdIHGX99",lalu aplikasi satelite deteksi titik hotspot nama lancang kuning temu lokasi bakar hutan lahan karhutla titik koordinat n e letak desa majanggut ii camat raja selasa,2022-07-19 16:29:09,1,1,pencegahan,unknow,
818,pandangan_jogja,"Selengkapnya klik link:

https://t.co/VD9ZNIbPU3

#berita #news #heatwaves #gelombangpanas #suhutinggi #panas #kebakaran #kebakaranhutan #inggris #spanyol #belanda #perancis #kanada #pjnews #pandangan #pandanganjogja https://t.co/WR0tKHgHjG",lengkap klik link news heatwaves gelombangpanas suhutinggi panas bakar kebakaranhutan inggris spanyol belanda perancis kanada pjnews pandang pandanganjogja,2022-07-19 16:31:00,1,1,pencegahan,unknow,
819,tsetiady,"kominfo itu lembaga yg dulu ngide bikin proyek bayar buzzer buat naikin hashtag #SawitBaik waktu orang2 lagi kesusahan karena karhutla yg bikin asap sampai ke negara tetangga #menolaklupa

https://t.co/sHYF6vV368",kominfo lembaga yg dulu ngide bikin proyek bayar buzzer buat naikin hashtag sawitbaik waktu orang susah karhutla yg bikin asap ke negara tetangga menolaklupa,2022-07-19 16:33:44,2,1,kebakaran,unknow,
820,Riau1Official,"Belasan Hektare Lahan di Kampar Terbakar, Penyebab Masih Diselidiki: https://t.co/fvfXioG0Q1 - Kebakaran hutan dan lahan (karhutla) yang berada di wilayah Kabupaten Kampar berhasil dipadamkan satuan tugas pemadaman darat. gigih1 Berdasarkan keterangan… https://t.co/zWBME1t2Ut",bas hektare lahan kampar bakar masih selidik bakar hutan lahan karhutla ada wilayah kabupaten kampar hasil padam satu tugas madam darat gigih dasar terang,2022-07-19 16:37:02,2,1,kebakaran,penanggulangan,
821,NewsBuletin,Puluhan Ha Karhutla di Kabupaten Kampar Berhasil Dipadamkan https://t.co/AuZtm0b0BQ,puluh ha karhutla kabupaten kampar berhasildipadamkan,2022-07-19 16:41:41,2,1,kebakaran,penanggulangan,
822,SpiritRiau_com,"Update Karhutla di Kuala Kampar Pelalawan, Satu Titik Api Padam Namun Titik Api Baru Kembali Muncul https://t.co/gNvB6cMdjj",update karhutla kuala kampar pelalawan satu titik api padam titik api baru muncul,2022-07-19 16:49:32,2,1,kebakaran,penanggulangan,
824,voidotid,Pemerintah Kabupaten Nagekeo NTT meminta warga tidak melakukan aktivitas berburu secara adat dengan cara membakar hutan dan lahan (karhutla). https://t.co/StPM3Vm8WF,perintah kabupaten nagekeo ntt minta warga laku aktivitas buru cara adat cara bakar hutan lahan karhutla,2022-07-19 17:09:25,1,1,pencegahan,pencegahan,
826,p3ebalinusra,"RT @sipongi_klhk: #SobatSipongi sudah tahukan apa karhutla itu? 
Apa penyebabnya dan bagaimana cara menanggulanginya? 
Bagi sobat yang belu…",sobatsipongi tahu apa karhutla apa dan bagaimana cara tanggulang sobat belu,2022-07-19 17:29:47,1,1,pencegahan,penanggulangan,
827,dosen2an,RT @tsetiady: kominfo itu lembaga yg dulu ngide bikin proyek bayar buzzer buat naikin hashtag #SawitBaik waktu orang2 lagi kesusahan karena…,kominfo lembaga yg dulu ngide bikin proyek bayar buzzer buat naikin hashtag sawitbaik waktu orang susah,2022-07-19 17:48:22,1,1,pencegahan,unknow,
828,MalukuBasudara,"RT @tni_ad: Gunakan Helikopter Bell 412, Kasad Pantau Potensi Rahwan Karhutla di Jambi

Selengkapnya : https://t.co/bmYIJNOUQH…

#TNIADMeng…",helikopter bell kasad pantau potensi rahwan karhutla jambiselengkapnya,2022-07-19 17:49:33,2,1,kebakaran,pencegahan,
830,Sumsel_RMOL,https://t.co/eXhDmywPM9 -  Delapan Kecamatan di Muara Enim Masuk Kategori Rawan Karhutla https://t.co/qwnPqccmbR,delapan camat muara enim masuk kategori rawan karhutla,2022-07-19 18:37:33,2,1,kebakaran,unknow,
831,mediaindonesia,"Kepala Badan Penanggulangan Bencana Daerah (BPBD) Provinsi Babel Mikron Antariksa mengatakan Lima kabupaten tersebut adalah Bangka, Bangka Barat, Bangka Selatan, Bangka Tengah dan Belitung Timur. #mediaindonesia
#referensibangsa

Sumber: https://t.co/xLpRQ7LtzI",kepala badan tanggulang bencana daerah bpbd provinsi babel mikron antariksa kata lima kabupaten sebut bangka bangka barat bangka selatan bangka tengah belitung timur mediaindonesiareferensibangsasumber,2022-07-19 18:50:00,5,1,rehabilitasi,unknow,
833,SuaraMabes,Polsek Bengkayang Cek Kesiapan Damkar Untuk Penanggulangan Karhutla https://t.co/NZAYvRpGtH,polsek bengkayang cek kesiap damkar tanggulang karhutla,2022-07-19 19:50:04,2,1,kebakaran,mitigasi,
834,jpmtelevisi,BAHASA DAERAH | Bupati Bengkalis Cek Kesiapan Pos Komando Karhutla https://t.co/h6WWweksB0 via @YouTube,bahasa daerah bupati bengkal cek kesiap pos komando karhutla via,2022-07-19 20:43:01,1,1,pencegahan,mitigasi,
835,gardajambi45,"Al Haris Dampingi Kunker Kasad
dalam rangka memantau daerah rawan Kebakaran Hutan dan Lahan (Karhutla) di Provinsi Jambi
#KSADJendralDudungDihatiRakyat

https://t.co/64oK4a2bf5",al haris damping kunker kasaddalam rangka pantau daerah rawan bakar hutan lahan karhutla provinsi jambiksadjendraldudungdihatirakyat,2022-07-19 21:00:53,1,1,pencegahan,mitigasi,
836,tvOneNews,"Menyayangkan Terjadinya Karhutla, Sandiaga Berharap Peserta W20 Kabarkan Keindahan Danau Toba https://t.co/RoZinCBeZo",sayang jadi karhutla sandiaga harap w kabar indah danau toba,2022-07-19 21:07:03,1,1,pencegahan,rehabilitasi,
837,KalbarOnline,"Karhutla Mulai Muncul di Ketapang, 1,84 Hektar Lahan di Sungai Besar Hangus Terbakar https://t.co/FApwMOAjRa",karhutla mulai muncul ketapang hektar lahan sungai besar hangus bakar,2022-07-19 21:23:25,1,1,pencegahan,kebakaran,
839,candramrvl,"Well, what’s next?

FOTO: Gelombang Panas Bak 'Neraka' Picu Karhutla di Eropa https://t.co/Pi7XQr21Ci",well whats nextfoto gelombang panas bak neraka picu karhutla eropa,2022-07-19 22:23:09,1,1,pencegahan,kebakaran,
840,Beritabaruco,Kebakaran Hutan di Spanyol dan Maroko Hasilkan Pecahkan Rekor Emisi Karbon https://t.co/g4Fesvj4I4 #EmisiKarbon #kebakaranhutan #Maroko #Spanyol https://t.co/541aFJg1pi,bakar hutan spanyol maroko hasil pecah rekor emisi karbon emisikarbon kebakaranhutan maroko spanyol,2022-07-19 22:46:34,2,1,kebakaran,kebakaran,
841,kitkastyl,RT @jpnncom: Kebakaran hutan dan lahan (Karhutla) yang mencapai 40 hektare menyisakan kepulan asap di Danau Toba. #Kebakaranhutan https://t…,bakar hutan lahan karhutla capai hektare sisa kepul asap danau toba kebakaranhutan,2022-07-20 0:05:53,1,1,pencegahan,kebakaran,
